log,n_traces,n_unique_traces,ratio_unique_traces_per_trace,n_events,trace_len_min,trace_len_max,trace_len_mean,trace_len_median,trace_len_mode,trace_len_std,trace_len_variance,trace_len_q1,trace_len_q3,trace_len_iqr,trace_len_geometric_mean,trace_len_geometric_std,trace_len_harmonic_mean,trace_len_skewness,trace_len_kurtosis,trace_len_coefficient_variation,trace_len_entropy,trace_len_hist1,trace_len_hist2,trace_len_hist3,trace_len_hist4,trace_len_hist5,trace_len_hist6,trace_len_hist7,trace_len_hist8,trace_len_hist9,trace_len_hist10,trace_len_skewness_hist,trace_len_kurtosis_hist,ratio_most_common_variant,ratio_top_1_variants,ratio_top_5_variants,ratio_top_10_variants,ratio_top_20_variants,ratio_top_50_variants,ratio_top_75_variants,mean_variant_occurrence,std_variant_occurrence,skewness_variant_occurrence,kurtosis_variant_occurrence,n_unique_activities,activities_min,activities_max,activities_mean,activities_median,activities_std,activities_variance,activities_q1,activities_q3,activities_iqr,activities_skewness,activities_kurtosis,n_unique_start_activities,start_activities_min,start_activities_max,start_activities_mean,start_activities_median,start_activities_std,start_activities_variance,start_activities_q1,start_activities_q3,start_activities_iqr,start_activities_skewness,start_activities_kurtosis,n_unique_end_activities,end_activities_min,end_activities_max,end_activities_mean,end_activities_median,end_activities_std,end_activities_variance,end_activities_q1,end_activities_q3,end_activities_iqr,end_activities_skewness,end_activities_kurtosis,entropy_trace,entropy_prefix,entropy_global_block,entropy_lempel_ziv,entropy_k_block_diff_1,entropy_k_block_diff_3,entropy_k_block_diff_5,entropy_k_block_ratio_1,entropy_k_block_ratio_3,entropy_k_block_ratio_5,entropy_knn_3,entropy_knn_5,entropy_knn_7
large-0.3-4,5000,929,0.1858,53385,8,15,10.677,10,10,1.06689783953291,1.138271,10,11,1,10.6261123115337,1.1016979317079,10.5772508529824,0.944717587709992,1.51960617920294,0.099924870238168,8.51232386093042,0.020857142857143,0.032285714285714,0.748000000000001,0,0.321428571428572,0.232571428571429,0,0.045428571428571,0.021714285714286,0.006285714285714,1.81911986404313,2.12940380592175,0.2836,0.648,0.7722,0.8024,0.842,0.907,0.9534,5.38213132400431,51.8015728819721,22.8713681479469,598.42470456322,83,3,5026,643.192771084337,64,1100.62250138281,1211369.89055015,10,748.5,738.5,2.28483916046053,4.90533622577765,40,1,4833,125,2,753.911599592419,568382.7,1,4,3,6.08415187391596,35.0199518581828,17,1,4958,294.117647058824,2,1165.97270083838,1359492.33910035,1,4,3,3.74997691300714,12.0623921790657,5.714,7.189,9.609,0.51,4.829,4.829,4.829,4.829,4.829,4.829,4.709,4.289,4.008
medium-0.3-1,5000,687,0.1374,31991,1,11,6.3982,7,8,2.06505127297121,4.26443676,6,8,2,5.9627500714856,1.50509305033053,5.40100662137693,-0.620424934068115,-0.520869051242729,0.322755036255698,8.4584831911023,0.0052,0.0058,0.198,0.0132,0.0156,0.1572,0.2294,0.315,0.0282,0.0324,0.748982813611794,-0.967326553483843,0.1728,0.5434,0.8008,0.8334,0.874,0.9312,0.9656,7.27802037845706,50.3676136400743,13.3011317592244,199.283139428099,63,4,5080,507.793650793651,15,1010.38887938196,1020885.68757874,10,559,549,3.0615018138223,10.2787686137971,51,1,4554,98.0392156862745,4,630.496441836124,397525.763168012,1.5,7.5,6,6.91857187757451,45.9179995139312,18,1,4940,277.777777777778,2.5,1130.76004702617,1278618.28395062,2,3,1,3.88051137426297,13.0585388403475,5.589,6.874,8.575,0.507,4.181,4.181,4.181,4.181,4.181,4.181,4.72,4.275,3.996
medium-0.3-2,5000,617,0.1234,29956,1,11,5.9912,6,6,1.6375355141187,2.68152256,6,7,1,5.71563126741999,1.39087832912867,5.35979105631853,-0.434882411510036,0.156072080008467,0.273323460094589,8.47644550873139,0.0034,0.0036,0.1438,0.0228,0.0224,0.5332,0.0596,0.1826,0.0192,0.0094,2.05120027798364,3.01440216651242,0.2338,0.5798,0.7968,0.845,0.8886,0.9382,0.969,8.10372771474878,58.4547278233745,15.3291515628169,273.071623232231,63,4,5068,475.492063492063,41,1000.46777746539,1000935.77374654,10,383,373,3.31843641951373,11.4019379049967,55,1,4560,90.9090909090909,3,608.38003292581,370126.26446281,1,6,5,7.2045742490812,49.9440795908562,14,1,4953,357.142857142857,2.5,1274.6641494439,1624768.69387755,1.25,6,4.75,3.32817632705538,9.07682195781429,5.42,6.633,8.323,0.48,4.176,4.176,4.176,4.176,4.176,4.176,4.636,4.219,3.925
medium-0.3-3,5000,726,0.1452,28990,1,11,5.798,6,8,2.31464813740663,5.357596,3,8,5,5.25761340732166,1.59878106156327,4.65686498505234,-0.13478438906643,-1.29109483263883,0.399214925389209,8.43170189210867,0.0098,0.0092,0.3134,0.0246,0.015,0.2006,0.0508,0.3308,0.016,0.0298,1.0314120282818,-0.719404440598942,0.2804,0.479,0.8182,0.843,0.8746,0.9274,0.9636,6.8870523415978,55.7153917125282,21.9970949858764,539.941588922063,63,3,5097,460.15873015873,51,974.649781730319,949942.197026959,11,499.5,488.5,3.50568848470997,12.9681850006059,58,1,4488,86.2068965517241,4,583.569508273796,340553.37098692,3,6,3,7.39667502016085,52.8114239022367,17,1,4954,294.117647058824,2,1164.97381350791,1357163.98615917,1,4,3,3.74996472908916,12.0623352451531,5.686,7.104,8.79,0.58,4.197,4.197,4.197,4.197,4.197,4.197,4.816,4.378,4.083
medium-0.3-4,5000,639,0.1278,29881,1,11,5.9762,6,6,1.83565616606161,3.36963356,6,7,1,5.63053528238957,1.45022247735693,5.18880453649768,-0.31492979805737,-0.245788867541936,0.307161100040428,8.46587258196832,0.006,0.0054,0.1734,0.0282,0.021,0.4522,0.0694,0.201,0.024,0.0194,1.69325317225963,1.77486141714331,0.15,0.5766,0.7948,0.8308,0.8752,0.936,0.968,7.82472613458529,50.0371750585082,10.6923229838874,126.086978174212,63,4,5085,474.301587301587,18,965.624851321435,932431.353489544,11,582,571,3.49561922972306,13.2805353566712,57,1,4523,87.719298245614,3,592.989327272554,351636.342259157,2,6,4,7.33829414457931,51.9066529964124,21,1,4935,238.095238095238,2,1050.26676451461,1103060.27664399,1,4,3,4.24843630177131,16.0495009723608,5.546,6.76,8.453,0.5,4.244,4.244,4.244,4.244,4.244,4.244,4.675,4.254,3.971
p2p-0.3-1,5000,591,0.1182,43193,5,14,8.6386,9,8,1.11031078532094,1.23279004,8,9,1,8.56993071458036,1.1339745278485,8.50288595065578,0.807429490771353,1.85620484853877,0.128529019206925,8.50911958587663,0.002222222222222,0.014222222222222,0.088666666666667,0.441333333333334,0.407777777777778,0.069777777777778,0.068,0.014888888888889,0.002888888888889,0.001333333333333,1.37880286440644,0.103126378614493,0.3114,0.7286,0.7976,0.832,0.8772,0.9408,0.9704,8.46023688663283,87.2776538343414,16.266121646535,271.221876608158,25,21,5047,1727.72,232,2143.59939391669,4595018.3616,32,4211,4179,0.659993115278672,-1.43759024433739,23,1,4016,217.391304347826,4,822.815671635879,677025.629489603,3,24,21,4.27363815950828,16.7594718104703,8,1,4945,625,8,1632.81788635475,2666094.25,2.75,14.25,11.5,2.26772376039776,3.14269800574006,4.443,6.106,7.658,0.327,-0.049,3.448,3.448,3.448,3.448,3.448,4.315,3.863,3.569
p2p-0.3-2,5000,513,0.1026,38477,5,13,7.6954,7,7,1.21170080465435,1.46821884,7,8,1,7.60781892280053,1.16042266890238,7.52670004731821,1.14585241652966,1.31550301750335,0.157457806566826,8.50535460172776,0.02,0.027,0.726249999999999,0.2005,0,0.135,0.11075,0.021,0.0075,0.002,2.23894349168298,3.69595895368345,0.5104,0.7488,0.8228,0.8728,0.9076,0.9486,0.9742,9.74658869395712,115.424405922296,20.953528513041,456.067096327765,25,21,5039,1539.08,372,2106.72821066221,4438303.7536,28,4486,4458,0.932960450496654,-1.04204620714981,23,1,4237,217.391304347826,5,862.628326389531,744127.629489603,3.5,9.5,6,4.38773379456743,17.5014909229238,7,1,4961,714.285714285714,8,1733.71753460473,3005776.48979592,4,11,7,2.04122321834275,2.1666269654429,3.983,5.838,7.4,0.328,0.89,3.331,3.331,3.331,3.331,3.331,4.24,3.807,3.508
p2p-0.3-3,5000,655,0.131,39957,5,13,7.9914,8,7,1.20138505068109,1.44332604,7,9,2,7.90516966240393,1.15750439025049,7.82214958479246,0.761848798562233,0.664861589752746,0.150334741181906,8.50618424487431,0.01375,0.0265,0.4695,0.402750000000001,0,0.1695,0.13225,0.02525,0.00925,0.00125,1.18202768009816,-0.201450996756632,0.3178,0.7236,0.79,0.8302,0.876,0.9344,0.9672,7.63358778625954,77.3124330685247,17.2330486048287,318.436883618498,25,30,5044,1598.28,364,1964.35612901531,3858695.0016,38,3377,3339,0.875683009208459,-0.88356957167628,24,1,3160,208.333333333333,7,685.430197434834,469814.555555556,4,25.5,21.5,3.60008030859125,11.8986926707624,9,1,4943,555.555555555556,6,1551.2125802532,2406260.4691358,2,9,7,2.47477101982036,4.12470870988779,4.715,6.469,7.807,0.391,-0.003,3.523,3.523,3.523,3.523,3.523,4.457,4.008,3.729
p2p-0.3-4,5000,556,0.1112,42211,6,14,8.4422,8,8,1.09337055017958,1.19545916,8,9,1,8.37649384772827,1.13110632531736,8.31482778837044,1.2163264024642,2.34292566157013,0.129512514531707,8.50914002109687,0.0235,0.088,0.749499999999999,0.19575,0,0.10925,0.0695,0.00925,0.0035,0.00175,2.31845804124963,3.96156955008929,0.5004,0.7124,0.8092,0.8526,0.894,0.9444,0.9722,8.99280575539568,109.216140821166,21.6243887463362,486.348358854564,25,20,5051,1688.44,255,2169.68449466737,4707530.8064,29,4428,4399,0.736661943893286,-1.37419967951924,22,1,4187,227.272727272727,5.5,871.494858995851,759503.289256198,4,19.75,15.75,4.25215421790252,16.3765279676035,9,1,4946,555.555555555556,5,1552.26759656898,2409534.69135802,3,10,7,2.47480568827235,4.12480722588306,4.15,5.903,7.54,0.317,-0.04,3.4,3.4,3.4,3.4,3.4,4.253,3.825,3.526
small-0.3-1,5000,659,0.1318,43437,5,13,8.6874,9,10,1.6666377050817,2.77768124,7,10,3,8.52481792978037,1.2164233665413,8.36143084398282,0.07043184347784,-1.05107419708981,0.191845397366496,8.49865774058795,0.0145,0.016,0.50475,0.0295,0,0.062,0.55575,0.01725,0.037,0.01325,1.48935088236793,0.273028361217549,0.3488,0.752,0.8136,0.8478,0.8822,0.934,0.967,7.58725341426404,78.1424299080873,18.3604725698029,379.556891025971,39,11,5043,1113.76923076923,120,1755.42439110872,3081514.79289941,22,843.5,821.5,1.57786499789473,0.852819292860948,26,2,4727,192.307692307692,3,907.190327296774,822994.289940828,2,6,4,4.79571265017475,21.013417091177,14,1,4957,357.142857142857,2,1275.7735388575,1627598.12244898,1,6.75,5.75,3.32817644967326,9.07682245266654,4.58,5.805,8.191,0.395,3.821,3.821,3.821,3.821,3.821,3.821,4.481,4.006,3.716
small-0.3-2,5000,544,0.1088,45058,5,13,9.0116,10,10,1.59695505259228,2.55026544,7,10,3,8.86148501941475,1.20533991573365,8.70327740705553,-0.257608291318738,-0.704711387663937,0.177211044941218,8.50105339271618,0.0125,0.01225,0.37325,0.02875,0,0.098,0.645999999999999,0.02375,0.039,0.0165,1.76085847681768,1.58749960675104,0.4034,0.742,0.7896,0.8292,0.8804,0.9456,0.9728,9.19117647058824,103.212624249644,17.2072605490208,306.358771010066,39,15,5031,1155.33333333333,27,1845.52272260683,3405954.11965812,19.5,2253.5,2234,1.32726440762279,0.094746576538752,25,1,4764,200,4,931.783150738411,868219.84,2,8,6,4.69223613905835,20.0258623006852,12,1,4952,416.666666666667,4,1367.45788072451,1869941.05555556,2.75,5.5,2.75,3.01508624398746,7.09081058164285,4.138,5.577,7.785,0.312,-0.091,3.672,3.672,3.672,3.672,3.672,4.271,3.765,3.467
small-0.3-3,5000,532,0.1064,44155,5,13,8.831,10,10,1.65179871655114,2.728439,7,10,3,8.67078802723641,1.21390125086302,8.50633160375349,-0.075896908313081,-0.948869489700476,0.18704548936147,8.49940551706668,0.01425,0.0135,0.45025,0.035,0,0.05,0.619749999999999,0.017,0.033,0.01725,1.60585875844649,0.786507884732202,0.363,0.7532,0.8016,0.8386,0.8884,0.9468,0.9734,9.3984962406015,104.762024618895,16.0819484428401,260.047470176442,39,4,5047,1132.17948717949,24,1826.43630690177,3335869.58316897,19,2302,2283,1.38132335830585,0.273356146227251,27,1,4740,185.185185185185,3,893.447175044689,798247.854595336,2,10,8,4.89982301977743,22.018981097683,12,1,4941,416.666666666667,5.5,1364.14266930634,1860885.22222222,2.5,8.25,5.75,3.0150749279091,7.09076965734651,4.009,5.498,7.707,0.308,-0.087,3.657,3.657,3.657,3.657,3.657,4.221,3.719,3.414
small-0.3-4,5000,702,0.1404,46695,5,13,9.339,10,10,1.48999295300347,2.220079,9,10,1,9.20929534207187,1.18731625993627,9.06756865003233,-0.510951814392151,0.027556841275946,0.159545235357476,8.50394012012773,0.00925,0.00575,0.26325,0.03225,0,0.08725,0.759749999999999,0.0225,0.048,0.022,2.21791531433266,3.48564555499328,0.3114,0.7444,0.7906,0.8226,0.8648,0.9298,0.9648,7.12250712250712,72.4348559315769,17.4139866275626,334.546196848351,39,14,5047,1197.30769230769,225,1769.44091059709,3130921.13609468,18,1888.5,1870.5,1.4169371738858,0.493548334870555,24,1,4769,208.333333333333,3,951.157481995256,904700.555555556,1.75,7.25,5.5,4.58430160800793,19.0257019432277,16,1,4955,312.5,2,1198.69011842094,1436858,2,4.25,2.25,3.61476613545031,11.0665846276714,4.768,5.896,8.312,0.386,3.901,3.901,3.901,3.901,3.901,3.901,4.506,4.042,3.761
wide-0.3-1,5000,571,0.1142,31910,4,10,6.382,6,6,0.849044168462395,0.720876,6,7,1,6.329116809507,1.1362409663006,6.27832408609276,1.21448636323291,3.28126204203695,0.133037318781322,8.50867539799346,0.025,0.043333333333333,0,1.07766666666667,0,0.379333333333334,0.081666666666667,0,0.051333333333334,0.008333333333333,2.21126806450832,3.43009462980702,0.2472,0.6556,0.7954,0.8424,0.8934,0.9428,0.9714,8.75656742556918,73.6411658042024,14.4742447525227,221.851019010376,56,4,5068,569.821428571429,15,1313.69674837219,1725799.14668367,11,296.25,285.25,2.79716936837165,6.62375605954542,47,1,4607,106.382978723404,3,663.850904601374,440698.023540063,1,5.5,4.5,6.62651270627676,41.9482928795864,11,1,4936,454.545454545455,4,1417.183209022,2008408.24793388,2.5,6.5,4,2.84588210236999,6.09943190159074,4.868,6.135,7.703,0.416,3.623,3.623,3.623,3.623,3.623,3.623,4.567,4.103,3.8
wide-0.3-2,5000,538,0.1076,29678,3,10,5.9356,6,6,0.991490110893699,0.98305264,5,6,1,5.85450559029945,1.18110326752124,5.77275944773935,0.66707864098454,1.75315161716074,0.167041261354151,8.50347883074672,0.011714285714286,0.032571428571429,0.425714285714286,0,0.640857142857143,0.236857142857143,0,0.051142857142857,0.024,0.005714285714286,1.39569092141948,0.476266239573314,0.2224,0.6312,0.7948,0.8414,0.889,0.9462,0.973,9.29368029739777,67.1554485677001,12.4232690479215,172.206929579759,61,5,5059,486.524590163934,13,1090.21645627209,1188571.92152647,9,402,393,2.99134615446863,8.60224034060546,49,1,4576,102.040816326531,3,645.908787368103,417198.161599333,2,9,7,6.77901948224544,43.9776784345363,17,1,4940,294.117647058824,3,1161.47415875399,1349022.22145329,1,6,5,3.74996081987926,12.0623170755477,5.034,6.27,7.779,0.416,3.847,3.847,3.847,3.847,3.847,3.847,4.563,4.119,3.83
wide-0.3-3,5000,644,0.1288,29965,3,10,5.993,6,5,1.11020313456592,1.232551,5,7,2,5.89117979568095,1.20466923924602,5.78825993880982,0.488229107041818,0.633892512504414,0.185249980738515,8.50021752059021,0.016571428571429,0.026571428571429,0.519428571428572,0,0.386857142857143,0.392857142857143,0,0.046285714285714,0.033142857142857,0.006857142857143,0.959530694205565,-0.897726096590346,0.2936,0.5864,0.8058,0.8494,0.886,0.9356,0.9678,7.7639751552795,66.3930527990281,18.432767454975,378.537452408915,67,6,5061,447.238805970149,34,1028.97163689719,1058782.62953887,12,209.5,197.5,3.1626054525097,9.94319192869797,56,1,4555,89.2857142857143,3,602.368323319525,362847.596938775,2,6,4,7.27348164337638,50.9423897305972,19,1,4936,263.157894736842,2,1101.41020911986,1213104.44875346,1,3,2,4.00680735274661,14.0548952550646,5.241,6.555,8.147,0.515,4,4,4,4,4,4,4.762,4.304,4.019
wide-0.3-4,5000,674,0.1348,29692,3,10,5.9384,6,5,1.11543957254528,1.24420544,5,7,2,5.83582554986205,1.2059993200083,5.73311268432981,0.596153233995782,0.907064745426637,0.187835035118093,8.49984354787076,0.018285714285714,0.023428571428572,0.572285714285715,0,0.353142857142857,0.383714285714286,0,0.042571428571429,0.023428571428571,0.011714285714286,1.10548444930149,-0.408609434653619,0.1288,0.5712,0.7932,0.833,0.8792,0.9326,0.9662,7.41839762611276,48.4626261192074,11.1185862358626,129.969464494728,67,6,5051,443.164179104478,58,1006.07676922914,1012190.46558254,11.5,339,327.5,3.28942468949998,10.8744302202788,53,1,4585,94.3396226415094,3,622.893913963435,387996.828052688,1,5,4,7.06710062536632,47.9696992275359,19,1,4934,263.157894736842,2,1100.93898980815,1212066.65927978,1,4,3,4.00680503373822,14.0548836104026,5.636,6.723,8.341,0.532,4.076,4.076,4.076,4.076,4.076,4.076,4.777,4.351,4.068
